C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_093.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_093.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_093.jpg, 0, 1, 0, 4.068483
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_196.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_196.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_196.jpg, 0, 1, 0, 5.233659
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_302.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_302.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_302.jpg, -0.1154202, 1, 0, 6.614063
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_405.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_405.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_405.jpg, -0.4241287, 1, 0, 7.709658
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_505.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_505.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_505.jpg, -0.132871, 1, 0, 8.841514
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_606.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_606.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_606.jpg, 0, 1, 0, 9.949716
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_707.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_707.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_707.jpg, 0, 1, 0, 11.05704
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_810.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_810.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_810.jpg, 0, 1, 0, 11.90524
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_28_912.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_28_912.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_28_912.jpg, -0.2835484, 1, 0, 13.10335
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_013.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_013.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_013.jpg, -0.5756926, 1, 0, 14.09639
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_116.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_116.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_116.jpg, -0.3373429, 1, 0, 15.34501
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_219.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_219.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_219.jpg, -0.03824384, 1, 0, 16.18245
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_321.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_321.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_321.jpg, 0, 1, 0, 17.40995
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_426.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_426.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_426.jpg, 0, 1, 0, 18.63439
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_528.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_528.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_528.jpg, 0, 1, 0, 19.51231
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_630.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_630.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_630.jpg, -0.2840615, 1, 0, 20.59976
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_731.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_731.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_731.jpg, -0.5866593, 1, 0, 21.35161
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_834.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_834.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_834.jpg, -0.3349617, 1, 0, 22.35921
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_29_934.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_29_934.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_29_934.jpg, -0.03229334, 1, 0, 23.32187
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_035.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_035.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_035.jpg, 0, 1, 0, 24.29108
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_135.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_135.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_135.jpg, 0, 1, 0, 25.2499
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_239.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_239.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_239.jpg, -0.2638241, 1, 0, 26.17311
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_343.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_343.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_343.jpg, -0.001543381, 1, 0, 27.2993
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_446.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_446.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_446.jpg, 0, 1, 0, 28.22982
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_548.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_548.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_548.jpg, 0, 1, 0, 29.15382
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_651.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_651.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_651.jpg, -0.10091, 1, 0, 30.0662
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_755.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_755.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_755.jpg, -0.4098135, 1, 0, 30.15593
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_856.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_856.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_856.jpg, -0.1825344, 1, 0, 30.19077
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_30_958.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_30_958.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_30_958.jpg, 0, 1, 0, 30.18901
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_060.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_060.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_060.jpg, 0, 1, 0, 30.19001
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_162.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_162.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_162.jpg, -0.3068995, 1, 0, 30.17106
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_266.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_266.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_266.jpg, -0.4330069, 1, 0, 30.16764
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_371.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_371.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_371.jpg, -0.1363467, 1, 0, 30.1954
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_475.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_475.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_475.jpg, 0, 1, 0, 30.18916
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_576.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_576.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_576.jpg, 0, 1, 0, 30.19003
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_679.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_679.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_679.jpg, 0, 1, 0, 30.19011
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_784.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_784.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_784.jpg, -0.3397651, 1, 0, 30.16568
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_885.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_885.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_885.jpg, -0.03709555, 1, 0, 30.19071
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_31_987.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_31_987.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_31_987.jpg, 0, 1, 0, 30.1898
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_091.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_091.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_091.jpg, 0, 1, 0, 30.19025
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_194.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_194.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_194.jpg, 0, 1, 0, 30.1906
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_298.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_298.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_298.jpg, -0.272171, 1, 0, 30.17293
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_401.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_401.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_401.jpg, -0.04911936, 1, 0, 30.19052
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_504.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_504.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_504.jpg, 0, 1, 0, 30.19013
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_606.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_606.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_606.jpg, 0, 1, 0, 30.19028
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_708.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_708.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_708.jpg, 0, 1, 0, 30.1903
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_814.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_814.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_814.jpg, -0.2966679, 1, 0, 30.17013
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_32_918.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_32_918.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_32_918.jpg, -0.06469454, 1, 0, 30.19112
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_022.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_022.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_022.jpg, 0, 1, 0, 30.19007
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_123.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_123.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_123.jpg, 0, 1, 0, 30.19026
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_224.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_224.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_224.jpg, 0, 1, 0, 30.19044
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_326.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_326.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_326.jpg, -0.061092, 1, 0, 30.18948
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_428.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_428.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_428.jpg, -0.1407972, 1, 0, 30.18799
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_532.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_532.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_532.jpg, 0, 1, 0, 30.19007
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_637.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_637.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_637.jpg, 0, 1, 0, 30.19027
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_769.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_769.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_769.jpg, -0.3954161, 1, 0, 30.17002
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_872.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_872.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_872.jpg, -0.6757648, 1, 0, 30.13124
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_33_977.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_33_977.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_33_977.jpg, -0.441831, 1, 0, 30.19027
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_078.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_078.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_078.jpg, -0.1380529, 1, 0, 30.19494
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_180.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_180.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_180.jpg, 0, 1, 0, 30.19206
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_286.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_286.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_286.jpg, 0, 1, 0, 30.18943
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_389.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_389.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_389.jpg, 0.3093795, 1, 0, 30.16965
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_493.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_493.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_493.jpg, 0.6049427, 1, 0, 30.1309
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_594.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_594.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_594.jpg, 0.3503752, 1, 0, 30.18908
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_694.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_694.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_694.jpg, 0.0470359, 1, 0, 30.18841
C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\center_2020_07_10_17_18_34_797.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\left_2020_07_10_17_18_34_797.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\training_data\IMG\right_2020_07_10_17_18_34_797.jpg, 0, 1, 0, 30.18901
